ruler_id,polity_id,polity_name,ruler_name,ruler_title,ruler_temple_name,ruler_posthumous_name,ruler_personal_name,ruler_reign_start_year,ruler_reign_start_label,ruler_reign_end_year,ruler_reign_end_label,ruler_reign_raw,ruler_reign_precision,era_names,ruler_source_title,ruler_source_url,ruler_source_section,ruler_confidence_score,ruler_confidence_note,merged_from_v02_rows
ruler_ind_00011,polity_ind_0024,孔雀帝国,Devavarman,Emperor,,,,-202,公元前202年,-195,公元前195年,公元前202年-公元前195年,year,,Encyclopaedia Britannica: Mauryan Empire|Encyclopaedia Britannica: Ashoka,https://www.britannica.com/place/Mauryan-Empire|https://www.britannica.com/biography/Ashoka,,78,,
ruler_ind_00012,polity_ind_0024,孔雀帝国,Shatadhanvan,Emperor,,,,-195,公元前195年,-187,公元前187年,公元前195年-公元前187年,year,,Encyclopaedia Britannica: Mauryan Empire|Encyclopaedia Britannica: Ashoka,https://www.britannica.com/place/Mauryan-Empire|https://www.britannica.com/biography/Ashoka,,78,,
ruler_ind_00013,polity_ind_0024,孔雀帝国,Brihadratha Maurya,Emperor,,,,-187,公元前187年,-185,公元前185年,公元前187年-公元前185年,year,,Encyclopaedia Britannica: Mauryan Empire|Encyclopaedia Britannica: Ashoka,https://www.britannica.com/place/Mauryan-Empire|https://www.britannica.com/biography/Ashoka,,78,,
ruler_ind_00014,polity_ind_0025,巽伽王朝,Pushyamitra Shunga,King,,,,-185,公元前185年,-149,公元前149年,公元前185年-公元前149年,year,,"NCERT Themes in Indian History, Part I|Encyclopaedia Britannica: India",https://ncert.nic.in/textbook/pdf/lehs101.pdf|https://www.britannica.com/place/India,,66,,
ruler_ind_00015,polity_ind_0025,巽伽王朝,Agnimitra,King,,,,-149,公元前149年,-141,公元前141年,公元前149年-公元前141年,year,,"NCERT Themes in Indian History, Part I|Encyclopaedia Britannica: India",https://ncert.nic.in/textbook/pdf/lehs101.pdf|https://www.britannica.com/place/India,,66,,
ruler_ind_00016,polity_ind_0025,巽伽王朝,Devabhuti,King,,,,-83,公元前83年,-73,公元前73年,公元前83年-公元前73年,year,,"NCERT Themes in Indian History, Part I|Encyclopaedia Britannica: India",https://ncert.nic.in/textbook/pdf/lehs101.pdf|https://www.britannica.com/place/India,,66,,
ruler_ind_00017,polity_ind_0027,百乘王朝,Simuka,King,,,,-230,公元前230年,-207,公元前207年,公元前230年-公元前207年,year,,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,65,,
ruler_ind_00018,polity_ind_0027,百乘王朝,Satakarni I,King,,,,-180,公元前180年,-170,公元前170年,公元前180年-公元前170年,year,,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,65,,
ruler_ind_00019,polity_ind_0027,百乘王朝,Gautamiputra Satakarni,King,,,,86,86年,110,110年,86年-110年,year,,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,65,,
ruler_ind_00020,polity_ind_0027,百乘王朝,Vasisthiputra Pulumavi,King,,,,110,110年,138,138年,110年-138年,year,,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,65,,
ruler_ind_00021,polity_ind_0027,百乘王朝,Yajna Sri Satakarni,King,,,,170,170年,199,199年,170年-199年,year,,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,65,,
ruler_ind_00022,polity_ind_0031,贵霜帝国,Kujula Kadphises,Emperor,,,,30,30年,80,80年,30年-80年,year,,Encyclopaedia Britannica: Kushan dynasty,https://www.britannica.com/topic/Kushan-dynasty,,70,,
ruler_ind_00023,polity_ind_0031,贵霜帝国,Vima Kadphises,Emperor,,,,95,95年,127,127年,95年-127年,year,,Encyclopaedia Britannica: Kushan dynasty,https://www.britannica.com/topic/Kushan-dynasty,,70,,
ruler_ind_00024,polity_ind_0031,贵霜帝国,Kanishka I,Emperor,,,,127,127年,150,150年,127年-150年,year,,Encyclopaedia Britannica: Kushan dynasty,https://www.britannica.com/topic/Kushan-dynasty,,70,,
ruler_ind_00025,polity_ind_0031,贵霜帝国,Huvishka,Emperor,,,,150,150年,190,190年,150年-190年,year,,Encyclopaedia Britannica: Kushan dynasty,https://www.britannica.com/topic/Kushan-dynasty,,70,,
ruler_ind_00026,polity_ind_0031,贵霜帝国,Vasudeva I,Emperor,,,,190,190年,230,230年,190年-230年,year,,Encyclopaedia Britannica: Kushan dynasty,https://www.britannica.com/topic/Kushan-dynasty,,70,,
ruler_ind_00027,polity_ind_0033,笈多帝国,Chandragupta I,Emperor,,,,320,320年,335,335年,320年-335年,year,,Encyclopaedia Britannica: Gupta dynasty,https://www.britannica.com/topic/Gupta-dynasty,,78,,
ruler_ind_00028,polity_ind_0033,笈多帝国,Samudragupta,Emperor,,,,335,335年,375,375年,335年-375年,year,,Encyclopaedia Britannica: Gupta dynasty,https://www.britannica.com/topic/Gupta-dynasty,,78,,
ruler_ind_00029,polity_ind_0033,笈多帝国,Chandragupta II,Emperor,,,,375,375年,415,415年,375年-415年,year,,Encyclopaedia Britannica: Gupta dynasty,https://www.britannica.com/topic/Gupta-dynasty,,78,,
ruler_ind_00030,polity_ind_0033,笈多帝国,Kumaragupta I,Emperor,,,,415,415年,455,455年,415年-455年,year,,Encyclopaedia Britannica: Gupta dynasty,https://www.britannica.com/topic/Gupta-dynasty,,78,,
ruler_ind_00031,polity_ind_0033,笈多帝国,Skandagupta,Emperor,,,,455,455年,467,467年,455年-467年,year,,Encyclopaedia Britannica: Gupta dynasty,https://www.britannica.com/topic/Gupta-dynasty,,78,,
ruler_ind_00032,polity_ind_0035,戒日王朝/伐弹那,Harsha,King,,,,606,606年,647,647年,606年-647年,year,,"NCERT Themes in Indian History, Part I|Encyclopaedia Britannica: India",https://ncert.nic.in/textbook/pdf/lehs101.pdf|https://www.britannica.com/place/India,,74,,
ruler_ind_00033,polity_ind_0037,遮娄其王朝（巴达米）,Pulakeshin II,King,,,,610,610年,642,642年,610年-642年,year,,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,68,,
ruler_ind_00034,polity_ind_0039,罗湿陀罗拘陀王朝,Dantidurga,King,,,,735,735年,756,756年,735年-756年,year,,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,68,,
ruler_ind_00035,polity_ind_0039,罗湿陀罗拘陀王朝,Dhruva Dharavarsha,King,,,,780,780年,793,793年,780年-793年,year,,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,68,,
ruler_ind_00036,polity_ind_0039,罗湿陀罗拘陀王朝,Amoghavarsha I,King,,,,814,814年,878,878年,814年-878年,year,,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,68,,
ruler_ind_00037,polity_ind_0040,波罗王朝,Gopala,King,,,,750,750年,770,770年,750年-770年,year,,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,68,,
ruler_ind_00038,polity_ind_0040,波罗王朝,Dharmapala,King,,,,770,770年,810,810年,770年-810年,year,,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,68,,
ruler_ind_00039,polity_ind_0040,波罗王朝,Devapala,King,,,,810,810年,850,850年,810年-850年,year,,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,68,,
ruler_ind_00040,polity_ind_0041,瞿折罗-普腊蒂哈腊王朝,Nagabhata I,King,,,,730,730年,760,760年,730年-760年,year,,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,68,,
ruler_ind_00041,polity_ind_0041,瞿折罗-普腊蒂哈腊王朝,Mihira Bhoja,King,,,,836,836年,885,885年,836年-885年,year,,Digital South Asia Library: A Historical Atlas of South Asia|Encyclopaedia Britannica: India,https://dsal.uchicago.edu/reference/schwartzberg/bootstrap_index.html|https://www.britannica.com/place/India,,68,,
ruler_ind_00042,polity_ind_0043,朱罗帝国,Vijayalaya Chola,King,,,,850,850年,871,871年,850年-871年,year,,Encyclopaedia Britannica: Chola dynasty,https://www.britannica.com/topic/Chola-dynasty,,74,,
ruler_ind_00043,polity_ind_0043,朱罗帝国,Rajaraja I,King,,,,985,985年,1014,1014年,985年-1014年,year,,Encyclopaedia Britannica: Chola dynasty,https://www.britannica.com/topic/Chola-dynasty,,74,,
ruler_ind_00044,polity_ind_0043,朱罗帝国,Rajendra I,King,,,,1014,1014年,1044,1044年,1014年-1044年,year,,Encyclopaedia Britannica: Chola dynasty,https://www.britannica.com/topic/Chola-dynasty,,74,,
ruler_ind_00045,polity_ind_0043,朱罗帝国,Kulottunga I,King,,,,1070,1070年,1122,1122年,1070年-1122年,year,,Encyclopaedia Britannica: Chola dynasty,https://www.britannica.com/topic/Chola-dynasty,,74,,
ruler_ind_00046,polity_ind_0043,朱罗帝国,Rajendra III,King,,,,1246,1246年,1279,1279年,1246年-1279年,year,,Encyclopaedia Britannica: Chola dynasty,https://www.britannica.com/topic/Chola-dynasty,,74,,
ruler_ind_00047,polity_ind_0047,德里苏丹国,Qutb ud-Din Aibak,Sultan,,,,1206,1206年,1210,1210年,1206年-1210年,year,,"Encyclopaedia Britannica: Delhi Sultanate|NCERT Themes in Indian History, Part II",https://www.britannica.com/place/Delhi-sultanate|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,78,,
ruler_ind_00048,polity_ind_0047,德里苏丹国,Iltutmish,Sultan,,,,1211,1211年,1236,1236年,1211年-1236年,year,,"Encyclopaedia Britannica: Delhi Sultanate|NCERT Themes in Indian History, Part II",https://www.britannica.com/place/Delhi-sultanate|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,78,,
ruler_ind_00049,polity_ind_0047,德里苏丹国,Razia,Sultan,,,,1236,1236年,1240,1240年,1236年-1240年,year,,"Encyclopaedia Britannica: Delhi Sultanate|NCERT Themes in Indian History, Part II",https://www.britannica.com/place/Delhi-sultanate|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,78,,
ruler_ind_00050,polity_ind_0047,德里苏丹国,Balban,Sultan,,,,1266,1266年,1287,1287年,1266年-1287年,year,,"Encyclopaedia Britannica: Delhi Sultanate|NCERT Themes in Indian History, Part II",https://www.britannica.com/place/Delhi-sultanate|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,78,,
ruler_ind_00051,polity_ind_0047,德里苏丹国,Alauddin Khalji,Sultan,,,,1296,1296年,1316,1316年,1296年-1316年,year,,"Encyclopaedia Britannica: Delhi Sultanate|NCERT Themes in Indian History, Part II",https://www.britannica.com/place/Delhi-sultanate|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,78,,
ruler_ind_00052,polity_ind_0047,德里苏丹国,Muhammad bin Tughlaq,Sultan,,,,1325,1325年,1351,1351年,1325年-1351年,year,,"Encyclopaedia Britannica: Delhi Sultanate|NCERT Themes in Indian History, Part II",https://www.britannica.com/place/Delhi-sultanate|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,78,,
ruler_ind_00053,polity_ind_0047,德里苏丹国,Firuz Shah Tughlaq,Sultan,,,,1351,1351年,1388,1388年,1351年-1388年,year,,"Encyclopaedia Britannica: Delhi Sultanate|NCERT Themes in Indian History, Part II",https://www.britannica.com/place/Delhi-sultanate|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,78,,
ruler_ind_00054,polity_ind_0047,德里苏丹国,Bahlul Lodi,Sultan,,,,1451,1451年,1489,1489年,1451年-1489年,year,,"Encyclopaedia Britannica: Delhi Sultanate|NCERT Themes in Indian History, Part II",https://www.britannica.com/place/Delhi-sultanate|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,78,,
ruler_ind_00055,polity_ind_0047,德里苏丹国,Sikandar Lodi,Sultan,,,,1489,1489年,1517,1517年,1489年-1517年,year,,"Encyclopaedia Britannica: Delhi Sultanate|NCERT Themes in Indian History, Part II",https://www.britannica.com/place/Delhi-sultanate|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,78,,
ruler_ind_00056,polity_ind_0047,德里苏丹国,Ibrahim Lodi,Sultan,,,,1517,1517年,1526,1526年,1517年-1526年,year,,"Encyclopaedia Britannica: Delhi Sultanate|NCERT Themes in Indian History, Part II",https://www.britannica.com/place/Delhi-sultanate|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,78,,
ruler_ind_00057,polity_ind_0048,毗奢耶那伽罗帝国,Harihara I,King,,,,1336,1336年,1356,1356年,1336年-1356年,year,,UNESCO World Heritage Centre: Group of Monuments at Hampi|Encyclopaedia Britannica: Vijayanagar,https://whc.unesco.org/en/list/241|https://www.britannica.com/place/Vijayanagar-empire,,76,,
ruler_ind_00058,polity_ind_0048,毗奢耶那伽罗帝国,Bukka I,King,,,,1356,1356年,1377,1377年,1356年-1377年,year,,UNESCO World Heritage Centre: Group of Monuments at Hampi|Encyclopaedia Britannica: Vijayanagar,https://whc.unesco.org/en/list/241|https://www.britannica.com/place/Vijayanagar-empire,,76,,
ruler_ind_00059,polity_ind_0048,毗奢耶那伽罗帝国,Deva Raya II,King,,,,1422,1422年,1446,1446年,1422年-1446年,year,,UNESCO World Heritage Centre: Group of Monuments at Hampi|Encyclopaedia Britannica: Vijayanagar,https://whc.unesco.org/en/list/241|https://www.britannica.com/place/Vijayanagar-empire,,76,,
ruler_ind_00060,polity_ind_0048,毗奢耶那伽罗帝国,Krishnadevaraya,King,,,,1509,1509年,1529,1529年,1509年-1529年,year,,UNESCO World Heritage Centre: Group of Monuments at Hampi|Encyclopaedia Britannica: Vijayanagar,https://whc.unesco.org/en/list/241|https://www.britannica.com/place/Vijayanagar-empire,,76,,
ruler_ind_00061,polity_ind_0048,毗奢耶那伽罗帝国,Sriranga III,King,,,,1642,1642年,1646,1646年,1642年-1646年,year,,UNESCO World Heritage Centre: Group of Monuments at Hampi|Encyclopaedia Britannica: Vijayanagar,https://whc.unesco.org/en/list/241|https://www.britannica.com/place/Vijayanagar-empire,,76,,
ruler_ind_00062,polity_ind_0057,莫卧儿帝国,Babur,Emperor,,,,1526,1526年,1530,1530年,1526年-1530年,year,,"Encyclopaedia Britannica: Mughal dynasty|NCERT Themes in Indian History, Part II",https://www.britannica.com/topic/Mughal-dynasty|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,82,,
ruler_ind_00063,polity_ind_0057,莫卧儿帝国,Humayun,Emperor,,,,1530,1530年,1540,1540年,1530年-1540年,year,,"Encyclopaedia Britannica: Mughal dynasty|NCERT Themes in Indian History, Part II",https://www.britannica.com/topic/Mughal-dynasty|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,82,,
ruler_ind_00064,polity_ind_0057,莫卧儿帝国,Akbar,Emperor,,,,1556,1556年,1605,1605年,1556年-1605年,year,,"Encyclopaedia Britannica: Mughal dynasty|NCERT Themes in Indian History, Part II",https://www.britannica.com/topic/Mughal-dynasty|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,82,,
ruler_ind_00065,polity_ind_0057,莫卧儿帝国,Jahangir,Emperor,,,,1605,1605年,1627,1627年,1605年-1627年,year,,"Encyclopaedia Britannica: Mughal dynasty|NCERT Themes in Indian History, Part II",https://www.britannica.com/topic/Mughal-dynasty|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,82,,
ruler_ind_00066,polity_ind_0057,莫卧儿帝国,Shah Jahan,Emperor,,,,1628,1628年,1658,1658年,1628年-1658年,year,,"Encyclopaedia Britannica: Mughal dynasty|NCERT Themes in Indian History, Part II",https://www.britannica.com/topic/Mughal-dynasty|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,82,,
ruler_ind_00067,polity_ind_0057,莫卧儿帝国,Aurangzeb,Emperor,,,,1658,1658年,1707,1707年,1658年-1707年,year,,"Encyclopaedia Britannica: Mughal dynasty|NCERT Themes in Indian History, Part II",https://www.britannica.com/topic/Mughal-dynasty|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,82,,
ruler_ind_00068,polity_ind_0057,莫卧儿帝国,Bahadur Shah I,Emperor,,,,1707,1707年,1712,1712年,1707年-1712年,year,,"Encyclopaedia Britannica: Mughal dynasty|NCERT Themes in Indian History, Part II",https://www.britannica.com/topic/Mughal-dynasty|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,82,,
ruler_ind_00069,polity_ind_0057,莫卧儿帝国,Muhammad Shah,Emperor,,,,1719,1719年,1748,1748年,1719年-1748年,year,,"Encyclopaedia Britannica: Mughal dynasty|NCERT Themes in Indian History, Part II",https://www.britannica.com/topic/Mughal-dynasty|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,82,,
ruler_ind_00070,polity_ind_0057,莫卧儿帝国,Shah Alam II,Emperor,,,,1759,1759年,1806,1806年,1759年-1806年,year,,"Encyclopaedia Britannica: Mughal dynasty|NCERT Themes in Indian History, Part II",https://www.britannica.com/topic/Mughal-dynasty|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,82,,
ruler_ind_00071,polity_ind_0057,莫卧儿帝国,Bahadur Shah II,Emperor,,,,1837,1837年,1857,1857年,1837年-1857年,year,,"Encyclopaedia Britannica: Mughal dynasty|NCERT Themes in Indian History, Part II",https://www.britannica.com/topic/Mughal-dynasty|https://ncert.nic.in/textbook/pdf/lehs201.pdf,,82,,
ruler_ind_00072,polity_ind_0058,苏尔帝国,Sher Shah Suri,Sultan,,,,1540,1540年,1545,1545年,1540年-1545年,year,,"NCERT Themes in Indian History, Part II",https://ncert.nic.in/textbook/pdf/lehs201.pdf,,76,,
ruler_ind_00073,polity_ind_0059,马拉塔联盟/帝国,Shivaji,Chhatrapati/Peshwa,,,,1674,1674年,1680,1680年,1674年-1680年,year,,Encyclopaedia Britannica: Maratha confederacy,https://www.britannica.com/topic/Maratha-confederacy,,74,,
ruler_ind_00074,polity_ind_0059,马拉塔联盟/帝国,Sambhaji,Chhatrapati/Peshwa,,,,1681,1681年,1689,1689年,1681年-1689年,year,,Encyclopaedia Britannica: Maratha confederacy,https://www.britannica.com/topic/Maratha-confederacy,,74,,
ruler_ind_00075,polity_ind_0059,马拉塔联盟/帝国,Shahu I,Chhatrapati/Peshwa,,,,1708,1708年,1749,1749年,1708年-1749年,year,,Encyclopaedia Britannica: Maratha confederacy,https://www.britannica.com/topic/Maratha-confederacy,,74,,
ruler_ind_00076,polity_ind_0059,马拉塔联盟/帝国,Baji Rao I,Chhatrapati/Peshwa,,,,1720,1720年,1740,1740年,1720年-1740年,year,,Encyclopaedia Britannica: Maratha confederacy,https://www.britannica.com/topic/Maratha-confederacy,,74,,
ruler_ind_00077,polity_ind_0059,马拉塔联盟/帝国,Baji Rao II,Chhatrapati/Peshwa,,,,1796,1796年,1818,1818年,1796年-1818年,year,,Encyclopaedia Britannica: Maratha confederacy,https://www.britannica.com/topic/Maratha-confederacy,,74,,
ruler_ind_00078,polity_ind_0060,锡克帝国,Ranjit Singh,Maharaja,,,,1799,1799年,1839,1839年,1799年-1839年,year,,Encyclopaedia Britannica: Sikh Wars,https://www.britannica.com/event/Sikh-Wars,,78,,
ruler_ind_00079,polity_ind_0061,迈索尔王国,Hyder Ali,Ruler,,,,1761,1761年,1782,1782年,1761年-1782年,year,,Encyclopaedia Britannica: Mysore Wars,https://www.britannica.com/event/Mysore-Wars,,74,,
ruler_ind_00080,polity_ind_0061,迈索尔王国,Tipu Sultan,Ruler,,,,1782,1782年,1799,1799年,1782年-1799年,year,,Encyclopaedia Britannica: Mysore Wars,https://www.britannica.com/event/Mysore-Wars,,74,,
ruler_ind_00081,polity_ind_0061,迈索尔王国,Krishnaraja Wadiyar III,Ruler,,,,1799,1799年,1868,1868年,1799年-1868年,year,,Encyclopaedia Britannica: Mysore Wars,https://www.britannica.com/event/Mysore-Wars,,74,,
ruler_ind_00082,polity_ind_0061,迈索尔王国,Jayachamaraja Wadiyar,Ruler,,,,1940,1940年,1947,1947年,1940年-1947年,year,,Encyclopaedia Britannica: Mysore Wars,https://www.britannica.com/event/Mysore-Wars,,74,,
ruler_ind_00083,polity_ind_0068,印度自治领,Jawaharlal Nehru,Prime Minister,,,,1947,1947年,1964,1964年,1947年-1964年,year,,Know India: Profile and History|Legislative Department of India: Constitution of India,https://knowindia.india.gov.in/profile/|https://legislative.gov.in/constitution-of-india/,,82,Stored in ruler table as head of government for v03 compatibility.,
ruler_ind_00084,polity_ind_0069,印度共和国,Lal Bahadur Shastri,Prime Minister,,,,1964,1964年,1966,1966年,1964年-1966年,year,,Know India: Profile and History|Legislative Department of India: Constitution of India,https://knowindia.india.gov.in/profile/|https://legislative.gov.in/constitution-of-india/,,82,Stored in ruler table as head of government for v03 compatibility.,
ruler_ind_00085,polity_ind_0069,印度共和国,Indira Gandhi,Prime Minister,,,,1966,1966年,1977,1977年,1966年-1977年,year,,Know India: Profile and History|Legislative Department of India: Constitution of India,https://knowindia.india.gov.in/profile/|https://legislative.gov.in/constitution-of-india/,,82,Stored in ruler table as head of government for v03 compatibility.,
ruler_ind_00086,polity_ind_0069,印度共和国,Morarji Desai,Prime Minister,,,,1977,1977年,1979,1979年,1977年-1979年,year,,Know India: Profile and History|Legislative Department of India: Constitution of India,https://knowindia.india.gov.in/profile/|https://legislative.gov.in/constitution-of-india/,,82,Stored in ruler table as head of government for v03 compatibility.,
ruler_ind_00087,polity_ind_0069,印度共和国,Charan Singh,Prime Minister,,,,1979,1979年,1980,1980年,1979年-1980年,year,,Know India: Profile and History|Legislative Department of India: Constitution of India,https://knowindia.india.gov.in/profile/|https://legislative.gov.in/constitution-of-india/,,82,Stored in ruler table as head of government for v03 compatibility.,
ruler_ind_00088,polity_ind_0069,印度共和国,Indira Gandhi,Prime Minister,,,,1980,1980年,1984,1984年,1980年-1984年,year,,Know India: Profile and History|Legislative Department of India: Constitution of India,https://knowindia.india.gov.in/profile/|https://legislative.gov.in/constitution-of-india/,,82,Stored in ruler table as head of government for v03 compatibility.,
ruler_ind_00089,polity_ind_0069,印度共和国,Rajiv Gandhi,Prime Minister,,,,1984,1984年,1989,1989年,1984年-1989年,year,,Know India: Profile and History|Legislative Department of India: Constitution of India,https://knowindia.india.gov.in/profile/|https://legislative.gov.in/constitution-of-india/,,82,Stored in ruler table as head of government for v03 compatibility.,
ruler_ind_00090,polity_ind_0069,印度共和国,V. P. Singh,Prime Minister,,,,1989,1989年,1990,1990年,1989年-1990年,year,,Know India: Profile and History|Legislative Department of India: Constitution of India,https://knowindia.india.gov.in/profile/|https://legislative.gov.in/constitution-of-india/,,82,Stored in ruler table as head of government for v03 compatibility.,
ruler_ind_00091,polity_ind_0069,印度共和国,Chandra Shekhar,Prime Minister,,,,1990,1990年,1990,1990年,1990年-1990年,year,,Know India: Profile and History|Legislative Department of India: Constitution of India,https://knowindia.india.gov.in/profile/|https://legislative.gov.in/constitution-of-india/,,82,Stored in ruler table as head of government for v03 compatibility.,
